timestamp,agent_id,state,pos_x,pos_y,pos_z,nodo_actual,nodo_siguiente,velocidad
2024-11-18 10:43:08.349828,0,searching,100.00,0,-100.00,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-98.90,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-97.80,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-96.70,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-95.60,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-94.50,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-93.40,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-92.30,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-91.20,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-90.10,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-89.00,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-87.91,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-86.81,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-85.71,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-84.61,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-83.51,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-82.41,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-81.31,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-80.21,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-79.11,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-78.01,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-76.91,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-75.81,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-74.71,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-73.61,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-72.51,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-71.41,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-70.31,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-69.21,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-68.11,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-67.01,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-65.92,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-64.82,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-63.72,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-62.62,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-61.52,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-60.42,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-59.32,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-58.22,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-57.12,0,1,1.1
2024-11-18 10:43:08.349828,0,searching,100.00,0,-56.02,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-54.92,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-53.82,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-52.72,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-51.62,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-50.52,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-49.42,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-48.32,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-47.22,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-46.12,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-45.02,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-43.93,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-42.83,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-41.73,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-40.63,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-39.53,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-38.43,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-37.33,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-36.23,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-35.13,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-34.03,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-32.93,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-31.83,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-30.73,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-29.63,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-28.53,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-27.43,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-26.33,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-25.23,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-24.13,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-23.03,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-21.94,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-20.84,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-19.74,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-18.64,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-17.54,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-16.44,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-15.34,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-14.24,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-13.14,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-12.04,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-10.94,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-9.84,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-8.74,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-7.64,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-6.54,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-5.44,0,1,1.1
2024-11-18 10:43:08.351271,0,searching,100.00,0,-4.34,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,-3.24,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,-2.14,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,-1.04,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,0.05,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,1.15,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,2.25,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,3.35,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,4.45,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,5.55,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,6.65,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,7.75,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,8.85,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,9.95,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,11.05,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,12.15,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,13.25,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,14.35,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,15.45,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,16.55,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,17.65,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,18.75,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,19.85,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,20.95,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,22.05,0,1,1.1
2024-11-18 10:43:08.352278,0,searching,100.00,0,23.14,0,1,1.1
